country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","20-06-2026 19:00:00","28.694528 ","77.494705 ",OZONE,54,171,136
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.646233,77.358075,NH3,6,7,6
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.757294,77.278792,NO2,26,63,47
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.757294,77.278792,NH3,2,6,4
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","20-06-2026 19:00:00",25.3505986,82.9083074,SO2,13,15,14
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","20-06-2026 19:00:00",25.301778,82.996789,PM2.5,13,73,29
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","20-06-2026 19:00:00",25.262326,82.995408,OZONE,1,10,6
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","20-06-2026 19:00:00",25.32393,82.99687,PM10,22,103,51
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","20-06-2026 19:00:00",25.32393,82.99687,CO,9,18,13
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","20-06-2026 19:00:00",27.5714090,77.6557570,CO,12,22,18
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","20-06-2026 19:00:00",30.269444,78.044167,PM2.5,39,122,76
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","20-06-2026 19:00:00",29.2124114,78.9611753,SO2,2,12,8
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","20-06-2026 19:00:00",23.616515,87.119133,PM2.5,9,50,30
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","20-06-2026 19:00:00",23.616515,87.119133,SO2,25,29,27
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","20-06-2026 19:00:00",23.616515,87.119133,OZONE,6,33,25
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","20-06-2026 19:00:00",22.7605581,88.3617589,OZONE,10,46,36
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","20-06-2026 19:00:00",23.567923,87.306843,OZONE,19,71,64
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","20-06-2026 19:00:00",23.549395,87.300496,NH3,3,3,3
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","20-06-2026 19:00:00",22.06047,88.109737,PM2.5,15,57,32
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","20-06-2026 19:00:00",22.06047,88.109737,SO2,4,16,9
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","20-06-2026 19:00:00",22.06047,88.109737,OZONE,17,24,22
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-06-2026 19:00:00",22.629801,88.352017,PM2.5,37,74,54
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-06-2026 19:00:00",22.629801,88.352017,NH3,5,5,5
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-06-2026 19:00:00",22.629801,88.352017,OZONE,8,12,10
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","20-06-2026 19:00:00",22.554954,88.292568,CO,8,30,9
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","20-06-2026 19:00:00",22.6025571,88.3105664,NO2,6,20,11
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","20-06-2026 19:00:00",22.6025571,88.3105664,SO2,2,10,8
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","20-06-2026 19:00:00",22.6025571,88.3105664,CO,6,66,17
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","20-06-2026 19:00:00",22.611968,88.347422,NH3,3,6,3
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","20-06-2026 19:00:00",22.5687319,88.2797276,PM2.5,24,38,30
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","20-06-2026 19:00:00",22.5687319,88.2797276,CO,12,54,31
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","20-06-2026 19:00:00",22.5687319,88.2797276,OZONE,11,20,17
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","20-06-2026 19:00:00",22.5367507,88.3638022,CO,16,35,18
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","20-06-2026 19:00:00",22.58157048,88.41002457,SO2,8,40,14
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","20-06-2026 19:00:00",22.58157048,88.41002457,CO,46,54,47
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","20-06-2026 19:00:00",22.58157048,88.41002457,OZONE,NA,NA,NA
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","20-06-2026 19:00:00",22.556640,88.342674,NO2,NA,NA,NA
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","20-06-2026 19:00:00",22.49929,88.36917,SO2,5,5,5
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","20-06-2026 19:00:00",22.627847,88.380669,PM10,23,51,35
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","20-06-2026 19:00:00",22.627847,88.380669,NH3,5,7,6
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","20-06-2026 19:00:00",22.627847,88.380669,CO,42,56,45
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","20-06-2026 19:00:00",22.51106,88.35142,CO,17,34,20
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","20-06-2026 19:00:00",22.5448082,88.3403691,PM2.5,37,73,55
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","20-06-2026 19:00:00",22.5448082,88.3403691,PM10,77,94,86
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","20-06-2026 19:00:00",22.5448082,88.3403691,NO2,23,27,24
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","20-06-2026 19:00:00",26.6879226,88.4152495,CO,NA,NA,NA
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","20-06-2026 19:00:00",26.6879226,88.4152495,OZONE,NA,NA,NA
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","20-06-2026 19:00:00",25.697189,85.245900,PM2.5,NA,NA,NA
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","20-06-2026 19:00:00",25.697189,85.245900,PM10,NA,NA,NA
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","20-06-2026 19:00:00",25.697189,85.245900,NH3,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","20-06-2026 19:00:00",25.560083,87.553265,NO2,9,11,9
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","20-06-2026 19:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","20-06-2026 19:00:00",25.560083,87.553265,CO,79,101,91
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","20-06-2026 19:00:00",26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","20-06-2026 19:00:00",26.0881305,87.93840336,OZONE,32,34,33
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","20-06-2026 19:00:00",27.308328,84.531742,NH3,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","20-06-2026 19:00:00",27.308328,84.531742,CO,15,33,31
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","20-06-2026 19:00:00",27.308328,84.531742,OZONE,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","20-06-2026 19:00:00",26.63086,84.90051,PM10,29,120,68
India,Bihar,Munger,"Town Hall, Munger - BSPCB","20-06-2026 19:00:00",25.376776,86.471523,SO2,39,58,45
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","20-06-2026 19:00:00",26.11442,85.39813,NO2,7,14,11
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","20-06-2026 19:00:00",26.11442,85.39813,OZONE,46,95,79
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","20-06-2026 19:00:00",26.1403345,85.3650192,PM2.5,35,62,48
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","20-06-2026 19:00:00",26.181742,91.78063,NH3,1,1,1
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","20-06-2026 19:00:00",26.181742,91.78063,SO2,33,36,35
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","20-06-2026 19:00:00",26.349082,92.68449,SO2,10,15,12
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","20-06-2026 19:00:00",26.446912,91.439057,PM2.5,19,102,39
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","20-06-2026 19:00:00",26.446912,91.439057,NO2,13,16,14
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","20-06-2026 19:00:00",26.446912,91.439057,OZONE,19,19,19
India,Assam,Silchar,"Tarapur, Silchar - PCBA","20-06-2026 19:00:00",24.82827,92.79525,SO2,5,8,6
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","20-06-2026 19:00:00",26.987634,94.636574,NO2,7,14,10
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","20-06-2026 19:00:00",26.146529,87.454184,SO2,33,56,45
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","20-06-2026 19:00:00",26.146529,87.454184,CO,4,32,20
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","20-06-2026 19:00:00",26.146529,87.454184,OZONE,9,11,9
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","20-06-2026 19:00:00",25.5626095,84.663264,PM2.5,20,73,37
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","20-06-2026 19:00:00",25.5626095,84.663264,SO2,5,6,5
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","20-06-2026 19:00:00",25.42742023,86.13886079,NO2,10,19,13
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","20-06-2026 19:00:00",25.42742023,86.13886079,SO2,35,43,39
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","20-06-2026 19:00:00",25.42742023,86.13886079,CO,4,19,14
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","20-06-2026 19:00:00",22.118125,83.140608,OZONE,21,33,31
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","20-06-2026 19:00:00",22.368195,82.746431,PM2.5,6,39,16
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","20-06-2026 19:00:00",22.348441,82.549611,NO2,11,16,13
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","20-06-2026 19:00:00",22.126650,83.483212,PM2.5,22,49,35
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","20-06-2026 19:00:00",22.1910172,83.5197009,PM2.5,40,62,50
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","20-06-2026 19:00:00",22.1910172,83.5197009,NO2,22,76,50
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","20-06-2026 19:00:00",22.1910172,83.5197009,CO,9,57,17
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","20-06-2026 19:00:00",21.219665,81.630094,PM10,14,52,39
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","20-06-2026 19:00:00",21.237755,81.705301,PM10,29,45,36
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","20-06-2026 19:00:00",21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","20-06-2026 19:00:00",21.237755,81.705301,CO,11,22,15
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","20-06-2026 19:00:00",21.371751,81.664929,SO2,1,53,13
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","20-06-2026 19:00:00",21.371751,81.664929,CO,17,22,17
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","20-06-2026 19:00:00",16.509717,80.612222,PM2.5,33,81,61
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","20-06-2026 19:00:00",16.554731,80.649110,SO2,7,17,13
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","20-06-2026 19:00:00",16.554731,80.649110,CO,18,30,26
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","20-06-2026 19:00:00",16.554731,80.649110,OZONE,18,49,39
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","20-06-2026 19:00:00",17.72,83.3,OZONE,6,79,60
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","20-06-2026 19:00:00",26.071318,91.87488,PM2.5,54,131,82
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","20-06-2026 19:00:00",26.071318,91.87488,NH3,3,4,4
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","20-06-2026 19:00:00",26.071318,91.87488,CO,28,62,50
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","20-06-2026 19:00:00",26.071318,91.87488,OZONE,16,34,29
India,Assam,Guwahati,"IITG, Guwahati - PCBA","20-06-2026 19:00:00",26.2028636,91.70046436,CO,4,9,6
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","20-06-2026 19:00:00",26.10887,91.589544,PM10,14,56,35
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","20-06-2026 19:00:00",26.10887,91.589544,CO,2,42,17
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","20-06-2026 19:00:00",26.187500,91.744194,OZONE,15,26,21
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","20-06-2026 19:00:00",25.251013,86.989001,PM2.5,13,123,59
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","20-06-2026 19:00:00",25.265194,87.012947,NH3,2,7,4
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","20-06-2026 19:00:00",25.204762,85.514960,PM2.5,17,163,38
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","20-06-2026 19:00:00",25.204762,85.514960,CO,32,70,58
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","20-06-2026 19:00:00",25.7808257,84.7446768,PM2.5,72,72,72
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","20-06-2026 19:00:00",25.7808257,84.7446768,CO,82,103,88
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","20-06-2026 19:00:00",25.7808257,84.7446768,OZONE,3,4,4
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","20-06-2026 19:00:00",24.7955,84.9994,PM2.5,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","20-06-2026 19:00:00",24.792403,84.992416,SO2,43,44,44
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","20-06-2026 19:00:00",24.792403,84.992416,OZONE,13,97,89
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","20-06-2026 19:00:00",24.762518,84.982348,PM10,27,66,46
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","20-06-2026 19:00:00",24.762518,84.982348,CO,17,32,26
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","20-06-2026 19:00:00",16.186555,81.13219,SO2,13,18,16
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","20-06-2026 19:00:00",16.186555,81.13219,CO,8,32,17
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","20-06-2026 19:00:00","14.438164 ","79.966814 ",NH3,5,7,6
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","20-06-2026 19:00:00",16.9872867,81.7363176,PM2.5,2,69,28
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","20-06-2026 19:00:00",16.9872867,81.7363176,CO,8,56,18
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","20-06-2026 19:00:00",13.67,79.35,SO2,4,9,6
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","20-06-2026 19:00:00",13.615387,79.409230,PM10,60,74,66
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","20-06-2026 19:00:00",16.536107,80.594233,PM10,62,82,71
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","20-06-2026 19:00:00",16.486692,80.699436,OZONE,25,48,40
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","20-06-2026 19:00:00",16.5150833,80.5181667,PM2.5,24,44,32
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","20-06-2026 19:00:00",16.5150833,80.5181667,SO2,8,21,15
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","20-06-2026 19:00:00",14.675886,77.593027,PM2.5,46,156,74
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","20-06-2026 19:00:00",13.204880,79.097889,PM2.5,59,79,66
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","20-06-2026 19:00:00",16.711754,81.092095,SO2,12,15,13
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","20-06-2026 19:00:00",16.316553,80.413302,NH3,4,16,6
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","20-06-2026 19:00:00",16.316553,80.413302,SO2,13,21,15
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","20-06-2026 19:00:00",14.465052,78.824187,PM2.5,49,64,51
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","20-06-2026 19:00:00",16.186555,81.13219,PM2.5,35,321,71
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-06-2026 19:00:00",28.815329,77.153010,NO2,14,45,24
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","20-06-2026 19:00:00",28.695381,77.181665,CO,36,62,40
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","20-06-2026 19:00:00",28.4706914,77.1099364,NO2,24,34,31
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","20-06-2026 19:00:00",28.7256504,77.2011573,CO,23,46,25
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","20-06-2026 19:00:00",28.5512005,77.2735737,NO2,10,18,14
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","20-06-2026 19:00:00",28.5512005,77.2735737,CO,46,72,52
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-06-2026 19:00:00",28.656756,77.227234,PM10,67,149,109
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-06-2026 19:00:00",28.656756,77.227234,CO,96,111,100
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","20-06-2026 19:00:00","28.615828 ","77.271992 ",NH3,2,4,3
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","20-06-2026 19:00:00",25.586562,85.043586,SO2,5,8,6
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","20-06-2026 19:00:00",25.610369,85.132568,OZONE,59,60,60
India,Bihar,Patna,"Muradpur, Patna - BSPCB","20-06-2026 19:00:00",25.619651,85.147382,PM10,100,340,141
India,Bihar,Patna,"Muradpur, Patna - BSPCB","20-06-2026 19:00:00",25.619651,85.147382,NO2,3,4,3
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","20-06-2026 19:00:00",25.599486,85.113666,PM10,54,67,60
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","20-06-2026 19:00:00",25.599486,85.113666,SO2,7,11,9
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","20-06-2026 19:00:00",25.366336,87.117468,NH3,2,2,2
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","20-06-2026 19:00:00",25.859655,85.77944,PM10,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","20-06-2026 19:00:00",25.859655,85.77944,NO2,8,9,8
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","20-06-2026 19:00:00",30.751462,76.762879,OZONE,17,73,64
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","20-06-2026 19:00:00",21.224231,81.408350,PM2.5,10,33,22
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","20-06-2026 19:00:00",21.224231,81.408350,CO,4,38,8
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","20-06-2026 19:00:00",22.08815,82.13737,PM10,33,53,40
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","20-06-2026 19:00:00",22.977134,72.553024,OZONE,20,23,22
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","20-06-2026 19:00:00",23.002657,72.591912,PM2.5,25,97,49
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","20-06-2026 19:00:00",23.002657,72.591912,NO2,20,21,20
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","20-06-2026 19:00:00",23.002657,72.591912,SO2,85,115,98
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","20-06-2026 19:00:00",23.016834,72.625775,OZONE,6,15,9
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","20-06-2026 19:00:00",23.041137,72.456691,PM2.5,26,67,40
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","20-06-2026 19:00:00",23.023389,72.515201,PM2.5,34,67,50
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","20-06-2026 19:00:00",23.023389,72.515201,NH3,1,1,1
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","20-06-2026 19:00:00",23.076793,72.627874,NH3,1,1,1
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","20-06-2026 19:00:00",23.076793,72.627874,OZONE,8,41,36
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","20-06-2026 19:00:00",21.613267,73.010555,PM2.5,26,61,40
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","20-06-2026 19:00:00",21.613267,73.010555,NO2,24,25,24
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","20-06-2026 19:00:00",21.613267,73.010555,SO2,17,18,18
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","20-06-2026 19:00:00",21.613267,73.010555,OZONE,11,28,23
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","20-06-2026 19:00:00",21.755417,72.139056,PM2.5,7,64,29
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","20-06-2026 19:00:00",23.163798,72.677768,SO2,3,8,5
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","20-06-2026 19:00:00",23.163798,72.677768,OZONE,12,61,58
India,Delhi,Delhi,"DTU, Delhi - CPCB","20-06-2026 19:00:00",28.7500499,77.1112615,PM2.5,33,242,79
India,Delhi,Delhi,"DTU, Delhi - CPCB","20-06-2026 19:00:00",28.7500499,77.1112615,PM10,79,141,106
India,Delhi,Delhi,"DTU, Delhi - CPCB","20-06-2026 19:00:00",28.7500499,77.1112615,NO2,17,30,25
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-06-2026 19:00:00",28.498571,77.264840,PM10,124,215,157
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-06-2026 19:00:00",28.498571,77.264840,NO2,10,49,32
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-06-2026 19:00:00",28.498571,77.264840,OZONE,11,62,52
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","20-06-2026 19:00:00",28.5710274,77.0719006,NO2,18,75,36
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","20-06-2026 19:00:00",28.5710274,77.0719006,OZONE,6,40,32
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","20-06-2026 19:00:00",28.5627763,77.1180053,CO,22,50,46
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","20-06-2026 19:00:00","28.493624 ","77.201159 ",PM10,108,140,120
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","20-06-2026 19:00:00",28.6811736,77.3025234,OZONE,17,58,46
India,Delhi,Delhi,"ITO, Delhi - CPCB","20-06-2026 19:00:00",28.628624,77.241060,NO2,26,99,58
India,Delhi,Delhi,"ITO, Delhi - CPCB","20-06-2026 19:00:00",28.628624,77.241060,NH3,1,5,4
India,Delhi,Delhi,"ITO, Delhi - CPCB","20-06-2026 19:00:00",28.628624,77.241060,SO2,10,42,33
India,Delhi,Delhi,"ITO, Delhi - CPCB","20-06-2026 19:00:00",28.628624,77.241060,OZONE,18,58,47
India,Delhi,Delhi,"JNU, Delhi - DPCC","20-06-2026 19:00:00","28.540721 ","77.168544 ",CO,17,44,22
India,Delhi,Delhi,"Rohini, Delhi - DPCC","20-06-2026 19:00:00",28.732528,77.119920,OZONE,4,28,24
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","20-06-2026 19:00:00",28.6514781,77.1473105,CO,12,66,44
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","20-06-2026 19:00:00",28.5504249,77.2159377,PM2.5,55,121,82
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","20-06-2026 19:00:00",28.710508,77.249485,NH3,1,12,9
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","20-06-2026 19:00:00",28.710508,77.249485,SO2,9,26,17
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","20-06-2026 19:00:00",28.531346,77.190156,PM2.5,45,120,66
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","20-06-2026 19:00:00",28.531346,77.190156,SO2,1,22,11
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","20-06-2026 19:00:00",28.621810,77.1944633,NH3,2,4,3
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","20-06-2026 19:00:00",28.672342,77.315260,NO2,25,56,41
